url_length,domain_length,num_dots,num_slashes,num_hyphens,num_special_chars,has_https,has_at_symbol,has_ip_address,has_suspicious_word,label
21,14,2,2,0,5,0,0,0,0,0
26,18,3,2,0,6,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
23,15,3,2,0,6,1,0,0,0,1
31,23,4,2,0,7,1,0,0,0,1
27,19,2,2,1,6,1,0,0,0,1
20,13,2,2,0,5,0,0,0,0,0
26,19,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
242,17,2,9,1,22,1,0,0,1,0
33,25,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
26,18,2,2,1,6,1,0,0,0,1
35,28,3,2,0,6,0,0,0,0,0
37,29,2,2,0,5,1,0,0,0,1
39,21,1,4,2,8,1,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
25,17,2,2,1,6,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
27,18,2,3,0,6,1,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
34,26,3,2,0,6,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
29,21,2,3,0,6,0,0,0,0,0
31,23,3,2,0,6,1,0,0,0,1
42,33,2,3,3,9,1,0,0,0,0
50,22,3,4,0,8,1,0,0,0,0
68,28,2,4,0,9,1,0,0,0,0
29,13,1,3,0,6,1,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
22,15,2,2,1,6,0,0,0,0,0
30,21,2,3,1,7,1,0,0,0,0
27,19,3,2,0,6,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
28,20,3,2,0,6,1,0,0,0,1
30,23,2,2,0,5,0,0,0,0,0
45,15,2,6,0,9,1,0,0,1,0
29,22,3,2,0,6,0,0,0,0,0
23,16,3,2,0,6,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
37,29,2,2,0,5,1,0,0,0,1
30,22,3,2,0,6,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
35,26,3,3,0,7,1,0,0,0,0
24,17,2,2,1,6,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
25,17,2,2,1,6,1,0,0,0,1
24,16,3,2,0,6,1,0,0,0,1
28,21,2,2,0,5,0,0,0,0,0
22,14,3,2,0,6,1,0,0,0,1
33,26,2,2,0,5,0,0,0,0,0
30,23,2,2,1,6,0,0,0,0,0
43,36,4,2,0,7,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
18,10,2,2,0,5,1,0,0,0,1
28,21,3,2,0,6,0,0,0,0,0
87,22,3,4,1,10,1,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
29,22,1,2,1,5,0,0,0,0,0
21,14,2,2,1,6,0,0,0,0,0
74,13,2,5,0,8,1,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
63,31,3,5,0,9,1,0,0,1,0
33,25,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
30,23,3,2,0,6,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
28,21,3,2,0,6,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
37,28,2,3,2,8,1,0,0,0,0
27,20,3,2,0,6,0,0,0,0,0
42,13,1,5,0,7,1,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
28,21,2,2,0,5,0,0,0,0,0
24,16,2,2,1,6,1,0,0,0,1
33,24,2,3,2,8,1,0,0,0,0
31,24,3,2,0,6,0,0,0,0,0
27,20,3,2,0,6,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
65,20,1,3,4,9,1,0,0,0,0
27,19,3,2,0,6,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
35,27,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
21,13,3,2,0,6,1,0,0,0,1
41,28,2,3,1,9,1,0,0,0,0
32,24,3,2,0,6,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
26,18,2,2,1,6,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
70,16,2,6,0,9,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
32,24,2,2,2,7,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
62,53,2,3,1,7,1,0,0,1,0
27,20,2,2,0,5,0,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
32,25,3,2,0,6,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
19,11,1,3,0,5,0,0,0,0,0
35,27,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,1,0
43,34,2,3,0,6,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
44,35,2,3,2,8,1,0,0,0,0
26,19,3,2,0,6,0,0,0,0,0
20,13,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
31,23,3,2,0,6,1,0,0,0,1
32,25,3,2,0,6,0,0,0,0,0
28,20,2,2,1,6,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
19,11,2,2,0,5,1,0,0,0,1
41,33,3,2,0,6,1,0,0,0,1
35,27,2,2,0,5,1,0,0,0,1
71,29,5,3,2,13,1,1,0,0,0
66,32,4,3,2,12,1,1,0,0,0
25,17,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
48,41,2,2,0,5,0,0,0,0,0
33,25,3,2,0,6,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
36,28,2,2,0,5,1,0,0,0,1
82,7,2,5,0,8,1,0,0,0,0
20,13,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
103,30,2,5,8,16,1,0,0,0,0
26,19,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
44,17,1,3,2,7,1,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
39,30,2,3,0,6,1,0,0,0,0
28,21,2,2,0,5,0,0,0,0,0
26,13,1,3,0,5,1,0,0,0,0
88,13,3,5,0,11,1,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
59,36,5,4,0,10,1,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
23,15,2,3,0,6,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
18,10,2,2,0,5,1,0,0,0,1
38,29,2,3,0,6,1,0,0,0,0
31,24,2,2,0,5,0,0,0,0,0
54,45,2,3,2,8,1,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
43,35,2,2,0,5,1,0,0,0,1
36,28,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
116,64,2,3,0,8,1,0,0,0,0
35,28,2,2,0,5,0,0,0,0,0
23,16,3,2,0,6,0,0,0,0,0
28,20,2,2,1,6,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
22,14,3,2,0,6,1,0,0,0,1
48,41,2,2,0,5,0,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
21,13,3,2,0,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
26,18,3,2,0,6,1,0,0,0,1
31,24,3,2,0,6,0,0,0,0,0
21,13,3,2,0,6,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
28,20,2,2,1,6,1,0,0,0,1
27,20,3,2,0,6,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
46,37,2,3,1,7,1,0,0,0,0
39,31,2,3,0,6,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
109,74,4,3,2,12,1,0,0,0,0
32,25,3,2,0,6,0,0,0,0,0
28,21,4,2,0,7,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
28,21,3,2,0,6,0,0,0,0,0
30,23,2,2,0,5,0,0,0,0,0
40,31,2,3,1,7,1,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
42,33,2,3,4,10,1,0,0,0,0
48,41,2,2,0,5,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
34,26,3,2,0,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
34,25,2,3,1,7,1,0,0,0,0
29,21,2,2,1,6,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
50,43,3,2,0,6,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
20,13,2,2,1,6,0,0,0,0,0
36,28,2,2,1,6,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
22,14,1,2,0,4,1,0,0,0,0
20,13,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
25,17,3,2,0,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
28,21,2,2,1,6,0,0,0,1,0
25,17,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
22,14,3,2,0,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
47,40,2,2,0,5,0,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
26,19,3,2,1,7,0,0,0,0,0
24,17,3,2,0,6,0,0,0,0,0
24,16,3,2,0,6,1,0,0,0,1
44,35,2,3,1,7,1,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
26,18,2,2,1,6,1,0,0,0,1
18,11,2,2,0,5,0,0,0,0,0
40,32,2,2,0,5,1,0,0,0,1
54,36,4,4,2,11,1,0,0,1,0
29,22,2,2,1,6,0,0,0,0,0
29,12,3,3,0,7,0,0,0,0,0
27,20,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
30,22,2,2,1,6,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
34,25,2,3,0,6,1,0,0,0,0
30,22,2,2,1,6,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
50,27,4,3,1,9,1,0,0,1,0
184,19,2,3,5,34,1,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
32,23,2,3,1,7,1,0,0,0,0
26,18,3,2,0,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
26,17,2,3,1,7,1,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
28,21,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
23,15,3,2,0,6,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
56,47,3,3,4,11,1,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
41,33,2,3,2,8,0,0,0,0,0
56,25,2,3,3,9,1,0,0,1,0
22,15,2,2,0,5,0,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
53,44,2,3,3,9,1,0,0,0,0
30,22,2,2,1,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
37,29,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
40,31,2,3,2,8,1,0,0,0,0
32,24,2,2,1,6,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
22,15,2,2,1,6,0,0,0,0,0
91,73,4,3,0,8,1,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
25,18,2,2,1,6,0,0,0,0,0
167,15,2,7,3,20,1,0,0,0,0
22,14,2,2,0,5,1,0,0,0,1
34,26,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
22,15,1,2,0,4,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
63,43,3,3,2,9,1,0,0,0,0
30,23,2,2,0,5,0,0,0,1,0
40,32,2,2,0,5,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
31,23,3,2,0,6,1,0,0,0,1
27,20,2,2,1,6,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
49,24,2,5,0,8,1,0,0,0,0
28,21,3,2,0,6,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
50,31,6,4,0,11,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
22,14,2,3,0,6,0,0,0,0,0
42,34,3,2,1,7,1,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
43,36,3,2,0,6,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
38,29,2,3,2,8,1,0,0,0,0
49,40,2,3,2,8,1,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
27,19,3,2,0,6,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
28,21,3,2,0,6,0,0,0,0,0
36,28,2,2,1,6,1,0,0,0,1
36,28,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
88,13,3,5,0,11,1,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
25,17,3,2,0,6,1,0,0,0,1
75,24,2,8,1,12,1,0,0,0,0
33,26,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
26,18,2,2,1,6,1,0,0,0,1
53,32,3,3,1,8,1,0,0,0,0
25,18,2,2,0,5,0,0,0,0,0
45,19,4,4,0,9,0,0,0,0,0
32,25,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
31,23,3,2,0,6,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
80,18,3,8,3,15,0,0,0,1,0
28,20,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
31,24,3,2,0,6,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
30,23,3,2,0,6,0,0,0,0,0
23,16,3,2,0,6,0,0,0,0,0
31,23,3,2,0,6,1,0,0,0,1
30,22,2,2,1,6,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
35,27,2,2,1,6,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
30,23,2,2,0,5,0,0,0,0,0
26,19,3,2,0,6,0,0,0,0,0
24,17,2,2,1,6,0,0,0,0,0
56,25,4,5,1,11,1,0,0,1,0
23,15,2,2,0,5,1,0,0,0,1
37,29,2,2,0,5,1,0,0,0,1
40,31,2,3,1,7,1,0,0,0,0
35,28,3,2,0,6,0,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
33,26,3,2,0,6,0,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
26,18,3,2,0,6,1,0,0,0,1
26,19,2,2,0,5,0,0,0,0,0
19,11,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
24,16,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
55,34,3,5,0,9,1,0,0,0,0
23,16,2,2,1,6,0,0,0,0,0
85,24,6,7,0,14,0,0,0,0,0
28,20,3,2,0,6,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
36,28,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
23,15,3,2,0,6,1,0,0,0,1
33,25,2,3,1,7,0,0,0,0,0
35,26,2,3,2,8,1,0,0,1,0
21,13,2,2,0,5,1,0,0,0,1
43,35,3,3,0,7,0,0,0,0,0
27,18,2,3,0,6,1,0,0,0,0
47,39,2,3,2,8,0,0,0,0,0
38,30,2,2,0,5,1,0,0,0,1
30,22,3,2,0,6,1,0,0,0,1
44,35,2,3,3,9,1,0,0,0,0
28,20,3,2,0,6,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
42,26,2,3,1,7,1,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
29,21,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
39,31,2,2,2,7,1,0,0,0,1
32,24,3,2,0,6,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
38,30,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
24,16,3,2,0,6,1,0,0,0,1
250,17,3,3,1,49,1,0,0,0,0
21,13,2,2,0,5,1,0,0,0,1
24,17,3,2,0,6,0,0,0,0,0
28,21,2,2,0,5,0,0,0,0,0
31,24,2,2,0,5,0,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
44,20,2,5,0,8,0,0,0,0,0
30,22,2,2,1,6,1,0,0,0,1
18,11,2,2,0,5,0,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
23,16,2,2,0,5,0,0,0,0,0
35,27,3,2,0,6,1,0,0,0,1
32,24,2,2,0,5,1,0,0,0,1
32,25,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,1,1
27,19,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
22,14,2,2,0,5,1,0,0,0,1
64,25,2,4,0,11,0,0,0,0,0
39,31,2,2,0,5,1,0,0,0,1
55,46,3,3,2,9,1,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
25,17,2,2,1,6,1,0,0,0,1
42,33,3,3,4,11,1,0,0,0,0
47,32,2,3,0,6,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
33,25,3,2,0,6,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
234,78,5,4,17,34,1,0,0,0,0
17,10,2,2,0,5,0,0,0,0,0
23,15,3,2,0,6,1,0,0,0,1
21,13,2,2,0,5,1,0,0,0,1
38,31,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
26,18,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
23,15,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
27,20,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
25,16,2,3,0,6,1,0,0,0,0
37,28,2,3,0,6,1,0,0,0,0
28,21,3,2,0,6,0,0,0,0,0
40,32,2,3,0,6,0,0,0,0,0
26,18,2,2,1,6,1,0,0,0,1
35,27,2,2,0,5,1,0,0,0,1
35,28,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
34,26,3,2,0,6,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
32,25,2,2,0,5,0,0,0,0,0
48,34,4,4,3,12,1,0,0,1,0
32,24,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
29,22,3,2,0,6,0,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
23,16,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
25,18,2,2,0,5,0,0,0,0,0
26,18,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
27,20,3,2,0,6,0,0,0,0,0
34,26,3,2,0,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
27,19,2,2,0,5,1,0,0,0,1
32,24,2,2,1,6,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
36,28,3,2,0,6,1,0,0,0,1
35,27,2,2,1,6,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
82,16,3,5,0,10,0,0,0,0,0
23,15,3,2,0,6,1,0,0,0,1
52,43,3,3,2,9,1,0,0,0,0
25,17,2,2,0,5,1,0,0,0,1
25,18,2,2,0,5,0,0,0,0,0
30,22,3,2,0,6,1,0,0,0,1
27,20,3,2,0,6,0,0,0,0,0
78,58,2,3,4,10,1,0,0,0,0
28,20,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
31,23,3,2,0,6,1,0,0,0,1
51,37,5,3,2,11,0,0,0,0,0
22,14,3,2,0,6,1,0,0,0,1
46,29,5,3,1,10,1,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
28,21,2,2,0,5,0,0,0,0,0
32,24,2,2,0,5,1,0,0,0,1
19,11,2,2,0,5,1,0,0,0,1
24,16,2,2,0,5,1,0,0,0,1
31,23,2,2,0,5,1,0,0,0,1
32,25,3,2,0,6,0,0,0,1,0
19,11,2,2,0,5,1,0,0,0,1
29,21,2,2,1,6,1,0,0,0,1
33,25,2,2,0,5,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
31,24,2,2,0,5,0,0,0,0,0
23,15,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
32,24,4,2,0,7,1,0,0,0,1
20,12,2,2,0,5,1,0,0,0,1
24,17,2,2,0,5,0,0,0,0,0
31,24,3,2,0,6,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
20,13,2,2,0,5,0,0,0,0,0
27,20,2,2,0,5,0,0,0,0,0
27,19,2,2,0,5,1,0,0,0,1
26,19,2,2,0,5,0,0,0,0,0
35,28,2,2,0,5,0,0,0,0,0
36,8,1,4,0,6,1,0,0,0,0
38,29,3,3,0,7,1,0,0,0,0
25,18,2,2,0,5,0,0,0,0,0
22,15,2,2,0,5,0,0,0,0,0
30,22,2,2,0,5,1,0,0,0,1
41,32,2,3,2,8,1,0,0,1,0
26,18,2,2,0,5,1,0,0,0,1
81,73,3,3,0,7,0,0,0,0,0
49,30,3,3,1,8,1,0,0,0,0
39,31,4,2,0,7,1,0,0,0,0
34,26,2,2,0,5,1,0,0,0,1
28,20,2,2,0,5,1,0,0,0,1
35,27,3,2,0,6,1,0,0,0,1
31,24,2,2,0,5,0,0,0,0,0
49,40,2,3,3,9,1,0,0,0,0
31,23,2,2,0,5,1,0,0,0,1
49,40,2,3,1,7,1,0,0,1,0
59,42,2,4,2,9,1,0,0,1,0
52,43,2,3,3,9,1,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
21,14,2,2,0,5,0,0,0,0,0
28,19,2,3,1,7,1,0,0,0,0
33,25,2,2,0,5,1,0,0,0,1
23,16,2,2,1,6,0,0,0,0,0
34,25,2,3,1,7,1,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
142,30,5,8,4,22,1,0,0,0,0
27,18,2,3,0,6,1,0,0,0,0
22,14,3,2,0,6,1,0,0,0,1
30,22,2,2,0,5,1,0,0,0,1
26,19,2,2,0,5,0,0,0,0,0
34,25,2,3,1,7,1,0,0,0,0
27,20,3,2,0,6,0,0,0,0,0
32,25,2,2,1,6,0,0,0,0,0
18,10,2,2,0,5,1,0,0,0,1
35,27,3,2,0,6,1,0,0,0,1
19,12,2,2,0,5,0,0,0,0,0
20,12,2,2,0,5,1,0,0,0,1
25,17,2,2,0,5,1,0,0,0,1
29,22,2,2,0,5,0,0,0,0,0
29,21,2,2,0,5,1,0,0,0,1
22,15,2,2,0,5,0,0,0,0,0
24,17,2,2,0,5,0,0,0,0,0
